cve_id,schema_version,date_generated,kev_vulnerability_name,kev_date_added,kev_day_added,kev_date_due,kev_days_allotted,kev_short_deadline,kev_ransomware,cvss_version,cvss_attack_vector,cvss_attack_complexity,cvss_privileges_required,cvss_scope,cvss_user_interaction,cvss_confidentiality_impact,cvss_integrity_impact,cvss_availability_impact,cvss_vector_string,cvss_base_score,cvss_base_severity,ssvc_exploitation,ssvc_automatable,ssvc_technical_impact,epss_today,epss_percentile,epss_delta,attck_technique_count,attck_capability_groups,has_metasploit,metasploit_module_count,min_metasploit_delta,has_nuclei,nuclei_template_count,min_nuclei_delta
CVE-2023-36845,1.0.0-dev,2025-12-29T18:06:38.918Z,Juniper Junos OS EX Series and SRX Series PHP External Variable Modification,2023-11-13,Monday,2023-11-17,4,true,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.94355,0.99956,0.0,2,other,true,1,-54,true,1,-55
CVE-2023-36846,1.0.0-dev,2025-12-29T18:06:38.920Z,Juniper Junos OS SRX Series Missing Authentication for Critical Function,2023-11-13,Monday,2023-11-17,4,true,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,NONE,LOW,NONE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,5.3,MEDIUM,active,yes,total,0.94278,0.99932,0.0,2,auth_missing,false,0,,false,0,
CVE-2023-36847,1.0.0-dev,2025-12-29T18:06:38.922Z,Juniper Junos OS EX Series Missing Authentication for Critical Function,2023-11-13,Monday,2023-11-17,4,true,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,NONE,LOW,NONE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,5.3,MEDIUM,active,yes,total,0.9412,0.99906,0.0,2,auth_missing,false,0,,false,0,
CVE-2023-36851,1.0.0-dev,2025-12-29T18:06:38.923Z,Juniper Junos OS SRX Series Missing Authentication for Critical Function,2023-11-13,Monday,2023-11-17,4,true,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,NONE,LOW,NONE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,5.3,MEDIUM,active,yes,total,0.15289,0.94403,0.0,2,auth_missing,false,0,,false,0,
CVE-2023-36874,1.0.0-dev,2025-12-29T18:06:39.035Z,Microsoft Windows Error Reporting Service Privilege Escalation,2023-07-11,Tuesday,2023-08-01,21,false,false,3.1,LOCAL,LOW,LOW,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,7.8,MEDIUM,active,no,total,0.68731,0.98556,0.0,0,"",true,1,70,false,0,
CVE-2023-36884,1.0.0-dev,2025-12-29T18:06:39.024Z,Microsoft Windows Search Remote Code Execution,2023-07-17,Monday,2023-08-29,43,false,true,3.1,NETWORK,HIGH,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,7.5,HIGH,active,no,total,0.9322,0.99784,-0.00025,8,code_execution,false,0,,false,0,
CVE-2023-37450,1.0.0-dev,2025-12-29T18:06:39.027Z,Apple Multiple Products WebKit Code Execution,2023-07-13,Thursday,2023-08-03,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.00022,0.05366,0.0,0,"",false,0,,false,0,
CVE-2023-37580,1.0.0-dev,2025-12-29T18:06:39.014Z,Synacor Zimbra Collaboration Suite (ZCS) Cross-Site Scripting (XSS),2023-07-27,Thursday,2023-08-17,21,false,false,3.1,NETWORK,LOW,NONE,CHANGED,REQUIRED,LOW,LOW,NONE,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,MEDIUM,active,no,partial,0.93918,0.99868,0.0,0,"",false,0,,true,1,5
CVE-2023-38035,1.0.0-dev,2025-12-29T18:06:39.001Z,Ivanti Sentry Authentication Bypass,2023-08-22,Tuesday,2023-09-12,21,false,true,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.94438,0.99987,0.0,9,auth_bypass,true,1,7,true,1,2
CVE-2023-38180,1.0.0-dev,2025-12-29T18:06:39.009Z,Microsoft .NET Core and Visual Studio Denial-of-Service,2023-08-09,Wednesday,2023-08-30,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,NONE,NONE,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:P/RL:O/RC:C,7.5,MEDIUM,active,yes,partial,0.00882,0.74804,0.0,0,"",false,0,,false,0,
CVE-2023-38203,1.0.0-dev,2025-12-29T18:06:38.869Z,Adobe ColdFusion Deserialization of Untrusted Data,2024-01-08,Monday,2024-01-29,21,false,true,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.94264,0.99928,0.0,2,untrusted_data,false,0,,true,1,49
CVE-2023-38205,1.0.0-dev,2025-12-29T18:06:39.021Z,Adobe ColdFusion Improper Access Control,2023-07-20,Thursday,2023-08-10,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,NONE,NONE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,7.5,HIGH,active,yes,partial,0.9431,0.99942,0.0,1,access_ctrl,false,0,,true,1,-1
CVE-2023-38606,1.0.0-dev,2025-12-29T18:06:39.016Z,Apple Multiple Products Kernel Unspecified,2023-07-26,Wednesday,2023-08-16,21,false,false,3.1,LOCAL,LOW,LOW,UNCHANGED,NONE,NONE,HIGH,NONE,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:N,5.5,MEDIUM,active,no,partial,0.00097,0.27501,0.0,0,"",false,0,,false,0,
CVE-2023-38831,1.0.0-dev,2025-12-29T18:06:38.998Z,RARLAB WinRAR Code Execution,2023-08-24,Thursday,2023-09-14,21,false,true,3.1,LOCAL,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,7.8,HIGH,active,no,total,0.93594,0.99821,0.0,8,code_execution,true,1,11,false,0,
CVE-2023-38950,1.0.0-dev,2025-12-29T18:06:38.291Z,ZKTeco BioTime Path Traversal,2025-05-19,Monday,2025-06-09,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,NONE,NONE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,7.5,HIGH,active,yes,partial,0.80791,0.99105,0.0,2,dir_traversal,false,0,,true,1,10
CVE-2023-39780,1.0.0-dev,2025-12-29T18:06:38.287Z,ASUS RT-AX55 Routers OS Command Injection,2025-06-02,Monday,2025-06-23,21,false,false,3.1,NETWORK,LOW,LOW,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.44173,0.97414,0.0,5,command_injection,false,0,,false,0,
CVE-2023-40044,1.0.0-dev,2025-12-29T18:06:38.954Z,Progress WS_FTP Server Deserialization of Untrusted Data,2023-10-05,Thursday,2023-10-26,21,false,true,3.1,NETWORK,LOW,NONE,CHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,10.0,CRITICAL,active,yes,total,0.94436,0.99985,0.0,3,untrusted_data,true,1,-3,true,1,749
CVE-2023-41061,1.0.0-dev,2025-12-29T18:06:38.995Z,"Apple iOS, iPadOS, and watchOS Wallet Code Execution",2023-09-11,Monday,2023-10-02,21,false,false,3.1,LOCAL,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,7.8,HIGH,active,yes,total,0.00985,0.76255,0.0,0,"",false,0,,false,0,
CVE-2023-41064,1.0.0-dev,2025-12-29T18:06:38.993Z,"Apple iOS, iPadOS, and macOS ImageIO Buffer Overflow",2023-09-11,Monday,2023-10-02,21,false,false,3.1,LOCAL,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,7.8,HIGH,active,yes,total,0.89702,0.99538,0.0,0,"",false,0,,false,0,
CVE-2023-41179,1.0.0-dev,2025-12-29T18:06:38.971Z,Trend Micro Apex One and Worry-Free Business Security Remote Code Execution,2023-09-21,Thursday,2023-10-12,21,false,false,3.1,NETWORK,LOW,HIGH,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,7.2,HIGH,active,no,total,0.0182,0.82406,0.0,2,code_execution,false,0,,false,0,
CVE-2023-41265,1.0.0-dev,2025-12-29T18:06:38.881Z,Qlik Sense HTTP Tunneling,2023-12-07,Thursday,2023-12-28,21,false,true,3.1,NETWORK,LOW,LOW,CHANGED,NONE,HIGH,HIGH,NONE,CVSS:3.1/AC:L/AV:N/A:N/C:H/I:H/PR:L/S:C/UI:N,9.6,CRITICAL,active,yes,total,0.92043,0.99685,0.0,0,"",false,0,,true,1,6
CVE-2023-41266,1.0.0-dev,2025-12-29T18:06:38.880Z,Qlik Sense Path Traversal,2023-12-07,Thursday,2023-12-28,21,false,true,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,LOW,NONE,CVSS:3.1/AC:L/AV:N/A:N/C:H/I:L/PR:N/S:U/UI:N,8.2,HIGH,active,yes,total,0.94295,0.99937,0.0,0,"",false,0,,true,1,6
CVE-2023-41763,1.0.0-dev,2025-12-29T18:06:38.946Z,Microsoft Skype for Business Privilege Escalation,2023-10-10,Tuesday,2023-10-31,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,LOW,NONE,NONE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N/E:P/RL:O/RC:C,5.3,MEDIUM,active,yes,partial,0.12665,0.93738,0.0,0,"",false,0,,true,1,70
CVE-2023-41990,1.0.0-dev,2025-12-29T18:06:38.863Z,Apple Multiple Products Code Execution,2024-01-08,Monday,2024-01-29,21,false,false,3.1,LOCAL,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,7.8,HIGH,active,no,total,0.02687,0.85411,0.0,0,"",false,0,,false,0,
CVE-2023-41991,1.0.0-dev,2025-12-29T18:06:38.967Z,Apple Multiple Products Improper Certificate Validation,2023-09-25,Monday,2023-10-16,21,false,false,3.1,LOCAL,LOW,NONE,UNCHANGED,REQUIRED,NONE,HIGH,NONE,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,5.5,MEDIUM,active,no,partial,0.04215,0.88389,0.0,0,"",false,0,,false,0,
CVE-2023-41992,1.0.0-dev,2025-12-29T18:06:38.968Z,Apple Multiple Products Kernel Privilege Escalation,2023-09-25,Monday,2023-10-16,21,false,false,3.1,LOCAL,LOW,LOW,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,7.8,HIGH,active,no,total,0.01257,0.78911,-0.00064,0,"",false,0,,false,0,
CVE-2023-41993,1.0.0-dev,2025-12-29T18:06:38.970Z,Apple Multiple Products WebKit Code Execution,2023-09-25,Monday,2023-10-16,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.21475,0.95526,-0.00439,0,"",false,0,,false,0,
CVE-2023-4211,1.0.0-dev,2025-12-29T18:06:38.961Z,Arm Mali GPU Kernel Driver Use-After-Free,2023-10-03,Tuesday,2023-10-24,21,false,false,3.1,LOCAL,LOW,LOW,UNCHANGED,NONE,HIGH,NONE,NONE,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,5.5,MEDIUM,active,no,total,0.00258,0.48942,0.0,0,"",false,0,,false,0,
CVE-2023-42793,1.0.0-dev,2025-12-29T18:06:38.958Z,JetBrains TeamCity Authentication Bypass,2023-10-04,Wednesday,2023-10-25,21,false,true,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.92913,0.99758,0.0,2,auth_bypass,true,1,-6,true,1,-7
CVE-2023-42824,1.0.0-dev,2025-12-29T18:06:38.956Z,Apple iOS and iPadOS Kernel Privilege Escalation,2023-10-05,Thursday,2023-10-26,21,false,false,3.1,LOCAL,LOW,LOW,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,7.8,HIGH,active,no,total,0.01571,0.81086,0.0,0,"",false,0,,false,0,
CVE-2023-42916,1.0.0-dev,2025-12-29T18:06:38.896Z,Apple Multiple Products WebKit Out-of-Bounds Read,2023-12-04,Monday,2023-12-25,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,HIGH,NONE,NONE,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,6.5,MEDIUM,active,no,partial,0.00035,0.09853,0.0,0,"",false,0,,false,0,
CVE-2023-42917,1.0.0-dev,2025-12-29T18:06:38.894Z,Apple Multiple Products WebKit Memory Corruption,2023-12-04,Monday,2023-12-25,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.00067,0.20922,0.0,0,"",false,0,,false,0,
CVE-2023-43208,1.0.0-dev,2025-12-29T18:06:38.769Z,NextGen Healthcare Mirth Connect Deserialization of Untrusted Data,2024-05-20,Monday,2024-06-10,21,false,true,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.94416,0.99976,0.0,0,"",true,1,-115,true,1,-208
CVE-2023-43770,1.0.0-dev,2025-12-29T18:06:38.831Z,Roundcube Webmail Persistent Cross-Site Scripting (XSS),2024-02-12,Monday,2024-03-04,21,false,false,3.1,NETWORK,LOW,NONE,CHANGED,REQUIRED,LOW,LOW,NONE,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,MEDIUM,active,no,partial,0.73059,0.98731,0.0,3,xss,false,0,,false,0,
CVE-2023-44221,1.0.0-dev,2025-12-29T18:06:38.334Z,SonicWall SMA100 Appliances OS Command Injection,2025-05-01,Thursday,2025-05-22,21,false,false,3.1,NETWORK,LOW,HIGH,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,7.2,HIGH,active,no,total,0.15674,0.94481,0.0,4,command_injection,false,0,,false,0,
CVE-2023-44487,1.0.0-dev,2025-12-29T18:06:38.950Z,HTTP/2 Rapid Reset Attack,2023-10-10,Tuesday,2023-10-31,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,NONE,NONE,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,7.5,HIGH,active,yes,partial,0.944,0.99973,5.0e-05,2,other,false,0,,false,0,
CVE-2023-45249,1.0.0-dev,2025-12-29T18:06:38.715Z,Acronis Cyber Infrastructure (ACI) Insecure Default Password,2024-07-29,Monday,2024-08-19,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.93342,0.99797,0.0,0,"",true,1,48,true,1,417
CVE-2023-45727,1.0.0-dev,2025-12-29T18:06:38.528Z,North Grid Proself Improper Restriction of XML External Entity (XXE) Reference,2024-12-03,Tuesday,2024-12-24,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,NONE,NONE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,7.5,HIGH,active,yes,partial,0.22965,0.95718,0.0,0,"",false,0,,false,0,
CVE-2023-46604,1.0.0-dev,2025-12-29T18:06:38.928Z,Apache ActiveMQ Deserialization of Untrusted Data,2023-11-02,Thursday,2023-11-23,21,false,true,3.1,NETWORK,LOW,NONE,CHANGED,NONE,LOW,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:L/I:H/A:H,10.0,CRITICAL,active,yes,total,0.94436,0.99986,0.0,3,untrusted_data,true,1,-1,true,1,40
CVE-2023-46747,1.0.0-dev,2025-12-29T18:06:38.932Z,F5 BIG-IP Configuration Utility Authentication Bypass,2023-10-31,Tuesday,2023-11-21,21,false,true,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.94436,0.99985,0.0,0,"",true,1,-1,true,1,-2
CVE-2023-46748,1.0.0-dev,2025-12-29T18:06:38.930Z,F5 BIG-IP Configuration Utility SQL Injection,2023-10-31,Tuesday,2023-11-21,21,false,false,3.1,NETWORK,LOW,LOW,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.04348,0.8856,0.0,0,"",false,0,,false,0,
CVE-2023-46805,1.0.0-dev,2025-12-29T18:06:38.856Z,Ivanti Connect Secure and Policy Secure Authentication Bypass,2024-01-10,Wednesday,2024-01-22,12,true,true,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,LOW,NONE,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:L/A:N,8.2,HIGH,active,yes,partial,0.94367,0.9996,0.0,4,auth_bypass,true,1,6,true,1,6
CVE-2023-47246,1.0.0-dev,2025-12-29T18:06:38.914Z,SysAid Server Path Traversal,2023-11-13,Monday,2023-12-04,21,false,true,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.9438,0.99965,0.0,0,"",false,0,,true,1,1
CVE-2023-47565,1.0.0-dev,2025-12-29T18:06:38.876Z,QNAP VioStor NVR OS Command Injection,2023-12-21,Thursday,2024-01-11,21,false,false,3.1,ADJACENT,LOW,LOW,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,8.0,HIGH,active,no,total,0.84665,0.99298,0.0,3,command_injection,false,0,,false,0,
CVE-2023-4762,1.0.0-dev,2025-12-29T18:06:38.834Z,Google Chromium V8 Type Confusion,2024-02-06,Tuesday,2024-02-27,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.35612,0.96914,-0.03779,0,"",false,0,,false,0,
CVE-2023-48365,1.0.0-dev,2025-12-29T18:06:38.486Z,Qlik Sense HTTP Tunneling,2025-01-13,Monday,2025-02-03,21,false,true,3.1,NETWORK,LOW,LOW,CHANGED,NONE,HIGH,HIGH,NONE,CVSS:3.1/AC:L/AV:N/A:N/C:H/I:H/PR:L/S:C/UI:N,9.6,CRITICAL,active,no,total,0.56805,0.98025,0.0,3,other,false,0,,false,0,
CVE-2023-4863,1.0.0-dev,2025-12-29T18:06:38.988Z,Google Chromium WebP Heap-Based Buffer Overflow,2023-09-13,Wednesday,2023-10-04,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.94117,0.99905,0.0,0,"",false,0,,false,0,
CVE-2023-48788,1.0.0-dev,2025-12-29T18:06:38.807Z,Fortinet FortiClient EMS SQL Injection,2024-03-25,Monday,2024-04-15,21,false,true,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H/E:P/RL:U/RC:C,9.8,CRITICAL,active,yes,total,0.94154,0.99909,0.0,3,sql_injection,true,1,18,true,1,276
CVE-2023-49103,1.0.0-dev,2025-12-29T18:06:38.899Z,ownCloud graphapi Information Disclosure,2023-11-30,Thursday,2023-12-21,21,false,false,3.1,NETWORK,LOW,NONE,CHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AC:L/AV:N/A:H/C:H/I:H/PR:N/S:C/UI:N,10.0,CRITICAL,active,yes,partial,0.94329,0.99948,0.0,3,access_ctrl,true,1,3,true,1,-7
CVE-2023-4911,1.0.0-dev,2025-12-29T18:06:38.901Z,GNU C Library Buffer Overflow,2023-11-21,Tuesday,2023-12-12,21,false,false,3.1,LOCAL,LOW,LOW,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,7.8,HIGH,active,no,total,0.67806,0.98517,0.0,0,"",true,1,-22,true,1,-14
CVE-2023-4966,1.0.0-dev,2025-12-29T18:06:38.938Z,Citrix NetScaler ADC and NetScaler Gateway Buffer Overflow,2023-10-18,Wednesday,2023-11-08,21,false,true,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,LOW,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:L,9.4,CRITICAL,active,yes,total,0.94348,0.99953,0.0,3,buffer_overflow,true,1,8,true,1,6
CVE-2023-49897,1.0.0-dev,2025-12-29T18:06:38.875Z,"FXC AE1021, AE1021PE OS Command Injection",2023-12-21,Thursday,2024-01-11,21,false,false,3.1,NETWORK,LOW,LOW,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.35402,0.96896,0.0,3,command_injection,false,0,,false,0,
CVE-2023-50224,1.0.0-dev,2025-12-29T18:06:38.168Z,TP-Link TL-WR841N Authentication Bypass by Spoofing,2025-09-03,Wednesday,2025-09-24,21,false,false,3.1,ADJACENT,LOW,NONE,UNCHANGED,NONE,HIGH,NONE,NONE,CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,6.5,MEDIUM,active,no,partial,0.02373,0.84521,0.0,0,"",false,0,,false,0,
CVE-2023-52163,1.0.0-dev,2025-12-29T18:06:36.607Z,Digiever DS-2105 Pro Missing Authorization,2025-12-22,Monday,2026-01-12,21,false,false,3.1,NETWORK,LOW,LOW,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.1701,0.94761,0.0,0,"",false,0,,false,0,
CVE-2023-5217,1.0.0-dev,2025-12-29T18:06:38.963Z,Google Chromium libvpx Heap Buffer Overflow,2023-10-02,Monday,2023-10-23,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.03578,0.87368,0.0,2,buffer_overflow,false,0,,false,0,
CVE-2023-5631,1.0.0-dev,2025-12-29T18:06:38.934Z,Roundcube Webmail Persistent Cross-Site Scripting (XSS),2023-10-26,Thursday,2023-11-16,21,false,false,3.1,NETWORK,LOW,NONE,CHANGED,REQUIRED,LOW,LOW,NONE,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,6.1,MEDIUM,active,no,total,0.84504,0.9929,0.0,3,xss,false,0,,false,0,
CVE-2023-6345,1.0.0-dev,2025-12-29T18:06:38.897Z,Google Skia Integer Overflow,2023-11-30,Thursday,2023-12-21,21,false,false,3.1,NETWORK,LOW,NONE,CHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:H,9.6,CRITICAL,active,yes,total,0.01315,0.79369,0.0,0,"",false,0,,false,0,
CVE-2023-6448,1.0.0-dev,2025-12-29T18:06:38.878Z,Unitronics Vision PLC and HMI Insecure Default Password,2023-12-11,Monday,2023-12-18,7,true,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,CRITICAL,active,yes,total,0.1329,0.9392,0.0,0,"",false,0,,false,0,
CVE-2023-6548,1.0.0-dev,2025-12-29T18:06:38.851Z,Citrix NetScaler ADC and NetScaler Gateway Code Injection,2024-01-17,Wednesday,2024-01-24,7,true,false,3.1,ADJACENT,LOW,LOW,UNCHANGED,NONE,LOW,LOW,LOW,CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L,5.5,MEDIUM,active,no,total,0.06511,0.90778,0.0,1,code_injection,false,0,,false,0,
CVE-2023-6549,1.0.0-dev,2025-12-29T18:06:38.849Z,Citrix NetScaler ADC and NetScaler Gateway Buffer Overflow,2024-01-17,Wednesday,2024-02-07,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,NONE,NONE,LOW,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:H,8.2,HIGH,active,yes,partial,0.79342,0.99032,0.0,2,buffer_overflow,false,0,,true,1,635
CVE-2023-7024,1.0.0-dev,2025-12-29T18:06:38.873Z,Google Chromium WebRTC Heap Buffer Overflow,2024-01-02,Tuesday,2024-01-23,21,false,false,3.1,NETWORK,LOW,NONE,UNCHANGED,REQUIRED,HIGH,HIGH,HIGH,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,8.8,HIGH,active,no,total,0.00753,0.72602,0.0,2,buffer_overflow,false,0,,false,0,
